SUB_CRITERIO;CRITERIO;FECHA_INMUNIZACION;1aDOSIS1;2aDOSIS1;ÚnicaDOSIS;Refuerzo_DOSIS;4aDOSIS
Personas mayores de 60 años;Población vulnerable;02/02/2021;96;;;;
Personas mayores de 60 años;Población vulnerable;03/02/2021;60094;;;;
Personas mayores de 60 años;Población vulnerable;04/02/2021;88107;;;;
Personas mayores de 60 años;Población vulnerable;05/02/2021;94151;;;;
Personas mayores de 60 años;Población vulnerable;06/02/2021;17407;;;;
Personas mayores de 60 años;Población vulnerable;07/02/2021;6759;;;;
Personas mayores de 60 años;Población vulnerable;08/02/2021;160544;5;;;
Personas mayores de 60 años;Población vulnerable;09/02/2021;170361;29;;;
Personas mayores de 60 años;Población vulnerable;10/02/2021;193931;1;;;
Personas mayores de 60 años;Población vulnerable;11/02/2021;170670;;;;
Personas mayores de 60 años;Población vulnerable;12/02/2021;160213;1;;;
Personas mayores de 60 años;Población vulnerable;13/02/2021;15217;;;;
Personas mayores de 60 años;Población vulnerable;14/02/2021;3044;;;;
Personas mayores de 60 años;Población vulnerable;15/02/2021;189824;;;;
Personas mayores de 60 años;Población vulnerable;16/02/2021;144500;;;;
Personas mayores de 60 años;Población vulnerable;17/02/2021;127437;;;;
Personas mayores de 60 años;Población vulnerable;18/02/2021;110799;;;;
Personas mayores de 60 años;Población vulnerable;19/02/2021;105778;;;;
Personas mayores de 60 años;Población vulnerable;20/02/2021;6273;;;;
Personas mayores de 60 años;Población vulnerable;21/02/2021;656;;;;
Personas mayores de 60 años;Población vulnerable;22/02/2021;64249;;;;
Personas mayores de 60 años;Población vulnerable;23/02/2021;42654;;;;
Personas mayores de 60 años;Población vulnerable;24/02/2021;33994;;;;
Personas mayores de 60 años;Población vulnerable;25/02/2021;30527;;;;
Personas mayores de 60 años;Población vulnerable;26/02/2021;29486;;;;
Personas mayores de 60 años;Población vulnerable;27/02/2021;2390;;;;
Personas mayores de 60 años;Población vulnerable;28/02/2021;188;;;;
Personas mayores de 60 años;Población vulnerable;01/03/2021;85800;22;;;
Personas mayores de 60 años;Población vulnerable;02/03/2021;98457;921;;;
Personas mayores de 60 años;Población vulnerable;03/03/2021;100528;55910;;;
Personas mayores de 60 años;Población vulnerable;04/03/2021;100303;83278;;;
Personas mayores de 60 años;Población vulnerable;05/03/2021;102492;90125;;;
Personas mayores de 60 años;Población vulnerable;06/03/2021;5944;15523;;;
Personas mayores de 60 años;Población vulnerable;07/03/2021;659;5413;;;
Personas mayores de 60 años;Población vulnerable;08/03/2021;35885;154914;;;
Personas mayores de 60 años;Población vulnerable;09/03/2021;25364;166866;;;
Personas mayores de 60 años;Población vulnerable;10/03/2021;21991;189068;;;
Personas mayores de 60 años;Población vulnerable;11/03/2021;20262;167368;;;
Personas mayores de 60 años;Población vulnerable;12/03/2021;19168;155829;;;
Personas mayores de 60 años;Población vulnerable;13/03/2021;4622;14219;;;
Personas mayores de 60 años;Población vulnerable;14/03/2021;551;2671;;;
Personas mayores de 60 años;Población vulnerable;15/03/2021;17528;187341;;;
Personas mayores de 60 años;Población vulnerable;16/03/2021;15460;145926;;;
Personas mayores de 60 años;Población vulnerable;17/03/2021;14140;129413;;;
Personas mayores de 60 años;Población vulnerable;18/03/2021;12446;112860;;;
Personas mayores de 60 años;Población vulnerable;19/03/2021;12549;104443;;;
Personas mayores de 60 años;Población vulnerable;20/03/2021;2294;6223;;;
Personas mayores de 60 años;Población vulnerable;21/03/2021;260;688;;;
Personas mayores de 60 años;Población vulnerable;22/03/2021;12436;68101;;;
Personas mayores de 60 años;Población vulnerable;23/03/2021;10629;46775;;;
Personas mayores de 60 años;Población vulnerable;24/03/2021;11157;34486;;;
Personas mayores de 60 años;Población vulnerable;25/03/2021;8805;28469;;;
Personas mayores de 60 años;Población vulnerable;26/03/2021;8289;27359;;;
Personas mayores de 60 años;Población vulnerable;27/03/2021;816;1561;;;
Personas mayores de 60 años;Población vulnerable;28/03/2021;67;243;;;
Personas mayores de 60 años;Población vulnerable;29/03/2021;9169;79263;;;
Personas mayores de 60 años;Población vulnerable;30/03/2021;7849;94069;;;
Personas mayores de 60 años;Población vulnerable;31/03/2021;6834;99315;;;
Personas mayores de 60 años;Población vulnerable;01/04/2021;6064;120085;;;
Personas mayores de 60 años;Población vulnerable;02/04/2021;102;4063;;;
Personas mayores de 60 años;Población vulnerable;03/04/2021;107;953;;;
Personas mayores de 60 años;Población vulnerable;04/04/2021;17;264;;;
Personas mayores de 60 años;Población vulnerable;05/04/2021;6276;95350;;;
Personas mayores de 60 años;Población vulnerable;06/04/2021;5296;36228;;;
Personas mayores de 60 años;Población vulnerable;07/04/2021;4989;26805;;;
Personas mayores de 60 años;Población vulnerable;08/04/2021;4757;23033;;;
Personas mayores de 60 años;Población vulnerable;09/04/2021;4889;21918;;;
Personas mayores de 60 años;Población vulnerable;10/04/2021;665;3088;;;
Personas mayores de 60 años;Población vulnerable;11/04/2021;60;239;;;
Personas mayores de 60 años;Población vulnerable;12/04/2021;4283;20525;;;
Personas mayores de 60 años;Población vulnerable;13/04/2021;4105;16985;;;
Personas mayores de 60 años;Población vulnerable;14/04/2021;3581;15483;;;
Personas mayores de 60 años;Población vulnerable;15/04/2021;3569;13711;;;
Personas mayores de 60 años;Población vulnerable;16/04/2021;4052;13418;;;
Personas mayores de 60 años;Población vulnerable;17/04/2021;488;1538;;;
Personas mayores de 60 años;Población vulnerable;18/04/2021;22;158;;;
Personas mayores de 60 años;Población vulnerable;19/04/2021;4289;13995;;;
Personas mayores de 60 años;Población vulnerable;20/04/2021;4034;11583;;;
Personas mayores de 60 años;Población vulnerable;21/04/2021;3177;11061;;;
Personas mayores de 60 años;Población vulnerable;22/04/2021;3084;9308;;;
Personas mayores de 60 años;Población vulnerable;23/04/2021;2916;8497;;;
Personas mayores de 60 años;Población vulnerable;24/04/2021;486;797;;;
Personas mayores de 60 años;Población vulnerable;25/04/2021;36;60;;;
Personas mayores de 60 años;Población vulnerable;26/04/2021;2186;9659;;;
Personas mayores de 60 años;Población vulnerable;27/04/2021;1716;8275;;;
Personas mayores de 60 años;Población vulnerable;28/04/2021;1469;7390;;;
Personas mayores de 60 años;Población vulnerable;29/04/2021;1424;6327;;;
Personas mayores de 60 años;Población vulnerable;30/04/2021;3871;2604;;;
Personas mayores de 60 años;Población vulnerable;01/05/2021;50;49;;;
Personas mayores de 60 años;Población vulnerable;02/05/2021;39;32;;;
Personas mayores de 60 años;Población vulnerable;03/05/2021;2817;5795;;;
Personas mayores de 60 años;Población vulnerable;04/05/2021;2477;5597;;;
Personas mayores de 60 años;Población vulnerable;05/05/2021;2459;5618;;;
Personas mayores de 60 años;Población vulnerable;06/05/2021;2521;5036;;;
Personas mayores de 60 años;Población vulnerable;07/05/2021;2707;4529;;;
Personas mayores de 60 años;Población vulnerable;08/05/2021;574;517;;;
Personas mayores de 60 años;Población vulnerable;09/05/2021;29;26;;;
Personas mayores de 60 años;Población vulnerable;10/05/2021;3026;4334;;;
Personas mayores de 60 años;Población vulnerable;11/05/2021;2920;5049;;;
Personas mayores de 60 años;Población vulnerable;12/05/2021;2855;4060;;;
Personas mayores de 60 años;Población vulnerable;13/05/2021;2533;3686;;;
Personas mayores de 60 años;Población vulnerable;14/05/2021;2667;3936;;;
Personas mayores de 60 años;Población vulnerable;15/05/2021;42;27;;;
Personas mayores de 60 años;Población vulnerable;16/05/2021;6;5;;;
Personas mayores de 60 años;Población vulnerable;17/05/2021;2429;4097;;;
Personas mayores de 60 años;Población vulnerable;18/05/2021;2329;4383;;;
Personas mayores de 60 años;Población vulnerable;19/05/2021;2282;3769;;;
Personas mayores de 60 años;Población vulnerable;20/05/2021;2499;4124;;;
Personas mayores de 60 años;Población vulnerable;21/05/2021;121;81;;;
Personas mayores de 60 años;Población vulnerable;22/05/2021;647;412;;;
Personas mayores de 60 años;Población vulnerable;23/05/2021;86;42;;;
Personas mayores de 60 años;Población vulnerable;24/05/2021;5771;4172;;;
Personas mayores de 60 años;Población vulnerable;25/05/2021;6837;3448;;;
Personas mayores de 60 años;Población vulnerable;26/05/2021;6803;2595;;;
Personas mayores de 60 años;Población vulnerable;27/05/2021;6341;2263;;;
Personas mayores de 60 años;Población vulnerable;28/05/2021;6603;3251;;;
Personas mayores de 60 años;Población vulnerable;29/05/2021;1684;369;;;
Personas mayores de 60 años;Población vulnerable;30/05/2021;294;57;;;
Personas mayores de 60 años;Población vulnerable;31/05/2021;6394;3009;1;;
Personas mayores de 60 años;Población vulnerable;01/06/2021;4953;2955;68;;
Personas mayores de 60 años;Población vulnerable;02/06/2021;4436;2750;111;;
Personas mayores de 60 años;Población vulnerable;03/06/2021;3492;2586;190;;
Personas mayores de 60 años;Población vulnerable;04/06/2021;2826;2569;150;;
Personas mayores de 60 años;Población vulnerable;05/06/2021;763;476;43;;
Personas mayores de 60 años;Población vulnerable;06/06/2021;86;42;8;;
Personas mayores de 60 años;Población vulnerable;07/06/2021;4378;3369;165;;
Personas mayores de 60 años;Población vulnerable;08/06/2021;4475;3340;98;;
Personas mayores de 60 años;Población vulnerable;09/06/2021;4962;3188;66;;
Personas mayores de 60 años;Población vulnerable;10/06/2021;3636;2834;49;;
Personas mayores de 60 años;Población vulnerable;11/06/2021;3616;2738;13;;
Personas mayores de 60 años;Población vulnerable;12/06/2021;860;233;;;
Personas mayores de 60 años;Población vulnerable;13/06/2021;59;7;;;
Personas mayores de 60 años;Población vulnerable;14/06/2021;3614;2694;15;;
Personas mayores de 60 años;Población vulnerable;15/06/2021;2972;2496;8;;
Personas mayores de 60 años;Población vulnerable;16/06/2021;2704;2518;6;;
Personas mayores de 60 años;Población vulnerable;17/06/2021;2449;2502;15;;
Personas mayores de 60 años;Población vulnerable;18/06/2021;2131;1074;11;;
Personas mayores de 60 años;Población vulnerable;19/06/2021;526;510;1;;
Personas mayores de 60 años;Población vulnerable;20/06/2021;61;51;;;
Personas mayores de 60 años;Población vulnerable;21/06/2021;156;338;;;
Personas mayores de 60 años;Población vulnerable;22/06/2021;2231;8359;8;;
Personas mayores de 60 años;Población vulnerable;23/06/2021;1805;5995;12;;
Personas mayores de 60 años;Población vulnerable;24/06/2021;1736;5968;107;;
Personas mayores de 60 años;Población vulnerable;25/06/2021;1784;5682;100;;
Personas mayores de 60 años;Población vulnerable;26/06/2021;446;1262;27;;
Personas mayores de 60 años;Población vulnerable;27/06/2021;59;144;8;;
Personas mayores de 60 años;Población vulnerable;28/06/2021;50;117;2;;
Personas mayores de 60 años;Población vulnerable;29/06/2021;2613;8437;109;;
Personas mayores de 60 años;Población vulnerable;30/06/2021;2519;5820;60;;
Personas mayores de 60 años;Población vulnerable;01/07/2021;1957;4104;55;;
Personas mayores de 60 años;Población vulnerable;02/07/2021;1814;3432;41;;
Personas mayores de 60 años;Población vulnerable;03/07/2021;544;711;14;;
Personas mayores de 60 años;Población vulnerable;04/07/2021;77;79;1;;
Personas mayores de 60 años;Población vulnerable;05/07/2021;2093;4677;50;;
Personas mayores de 60 años;Población vulnerable;06/07/2021;1695;4589;19;;
Personas mayores de 60 años;Población vulnerable;07/07/2021;1274;5211;19;;
Personas mayores de 60 años;Población vulnerable;08/07/2021;1181;3978;16;;
Personas mayores de 60 años;Población vulnerable;09/07/2021;1395;3670;22;;
Personas mayores de 60 años;Población vulnerable;10/07/2021;757;794;2;;
Personas mayores de 60 años;Población vulnerable;11/07/2021;80;75;;;
Personas mayores de 60 años;Población vulnerable;12/07/2021;1700;3756;18;;
Personas mayores de 60 años;Población vulnerable;13/07/2021;1479;3308;22;;
Personas mayores de 60 años;Población vulnerable;14/07/2021;1193;3024;12;;
Personas mayores de 60 años;Población vulnerable;15/07/2021;3016;3171;23;;
Personas mayores de 60 años;Población vulnerable;16/07/2021;60;65;1;;
Personas mayores de 60 años;Población vulnerable;17/07/2021;388;357;5;;
Personas mayores de 60 años;Población vulnerable;18/07/2021;23;17;;;
Personas mayores de 60 años;Población vulnerable;19/07/2021;1569;2221;9;;
Personas mayores de 60 años;Población vulnerable;20/07/2021;1318;2482;8;;
Personas mayores de 60 años;Población vulnerable;21/07/2021;1228;2040;5;;
Personas mayores de 60 años;Población vulnerable;22/07/2021;1047;1563;4;;
Personas mayores de 60 años;Población vulnerable;23/07/2021;911;2036;6;;
Personas mayores de 60 años;Población vulnerable;24/07/2021;961;337;7;;
Personas mayores de 60 años;Población vulnerable;25/07/2021;58;31;;;
Personas mayores de 60 años;Población vulnerable;26/07/2021;564;1344;5;;
Personas mayores de 60 años;Población vulnerable;27/07/2021;345;2126;4;;
Personas mayores de 60 años;Población vulnerable;28/07/2021;351;1695;3;;
Personas mayores de 60 años;Población vulnerable;29/07/2021;251;2074;3;;
Personas mayores de 60 años;Población vulnerable;30/07/2021;249;1791;2;;
Personas mayores de 60 años;Población vulnerable;31/07/2021;24;295;;;
Personas mayores de 60 años;Población vulnerable;01/08/2021;1;14;;;
Personas mayores de 60 años;Población vulnerable;02/08/2021;4939;1149;4;;
Personas mayores de 60 años;Población vulnerable;03/08/2021;5887;1334;5;;
Personas mayores de 60 años;Población vulnerable;04/08/2021;346;1612;2;;
Personas mayores de 60 años;Población vulnerable;05/08/2021;240;1110;2;;
Personas mayores de 60 años;Población vulnerable;06/08/2021;184;939;1;;
Personas mayores de 60 años;Población vulnerable;07/08/2021;15;25;;;
Personas mayores de 60 años;Población vulnerable;08/08/2021;3;4;;;
Personas mayores de 60 años;Población vulnerable;09/08/2021;4604;1255;;;
Personas mayores de 60 años;Población vulnerable;10/08/2021;4096;1048;2;27;
Personas mayores de 60 años;Población vulnerable;11/08/2021;205;3300;;66453;
Personas mayores de 60 años;Población vulnerable;12/08/2021;156;2296;;87202;
Personas mayores de 60 años;Población vulnerable;13/08/2021;152;1270;;93641;
Personas mayores de 60 años;Población vulnerable;14/08/2021;19;44;;3298;
Personas mayores de 60 años;Población vulnerable;15/08/2021;11;8;;77;
Personas mayores de 60 años;Población vulnerable;16/08/2021;2435;1379;1;153514;
Personas mayores de 60 años;Población vulnerable;17/08/2021;2395;1441;10;171754;
Personas mayores de 60 años;Población vulnerable;18/08/2021;164;2043;5;102627;
Personas mayores de 60 años;Población vulnerable;19/08/2021;133;1266;15;93143;
Personas mayores de 60 años;Población vulnerable;20/08/2021;111;1198;14;56767;
Personas mayores de 60 años;Población vulnerable;21/08/2021;15;76;4;2551;
Personas mayores de 60 años;Población vulnerable;22/08/2021;12;7;4;377;
Personas mayores de 60 años;Población vulnerable;23/08/2021;1947;1759;24;58572;
Personas mayores de 60 años;Población vulnerable;24/08/2021;1708;1169;24;69035;
Personas mayores de 60 años;Población vulnerable;25/08/2021;1077;799;7;77607;
Personas mayores de 60 años;Población vulnerable;26/08/2021;134;1122;8;96846;
Personas mayores de 60 años;Población vulnerable;27/08/2021;115;742;11;73559;
Personas mayores de 60 años;Población vulnerable;28/08/2021;17;45;7;1571;
Personas mayores de 60 años;Población vulnerable;29/08/2021;9;7;5;194;
Personas mayores de 60 años;Población vulnerable;30/08/2021;1332;4530;17;89558;
Personas mayores de 60 años;Población vulnerable;31/08/2021;1343;5047;21;84941;
Personas mayores de 60 años;Población vulnerable;01/09/2021;149;818;11;111899;
Personas mayores de 60 años;Población vulnerable;02/09/2021;136;576;4;103770;
Personas mayores de 60 años;Población vulnerable;03/09/2021;100;419;9;51535;
Personas mayores de 60 años;Población vulnerable;04/09/2021;23;28;1;1312;
Personas mayores de 60 años;Población vulnerable;05/09/2021;3;3;;101;
Personas mayores de 60 años;Población vulnerable;06/09/2021;1136;3942;11;41089;
Personas mayores de 60 años;Población vulnerable;07/09/2021;1065;3781;11;55860;
Personas mayores de 60 años;Población vulnerable;08/09/2021;98;488;2;39644;
Personas mayores de 60 años;Población vulnerable;09/09/2021;89;342;7;27884;
Personas mayores de 60 años;Población vulnerable;10/09/2021;105;296;4;27132;
Personas mayores de 60 años;Población vulnerable;11/09/2021;19;32;2;845;
Personas mayores de 60 años;Población vulnerable;12/09/2021;5;5;1;136;
Personas mayores de 60 años;Población vulnerable;13/09/2021;690;2426;2;20664;
Personas mayores de 60 años;Población vulnerable;14/09/2021;634;2413;7;18629;
Personas mayores de 60 años;Población vulnerable;15/09/2021;414;661;2;13693;
Personas mayores de 60 años;Población vulnerable;16/09/2021;260;310;3;7309;
Personas mayores de 60 años;Población vulnerable;17/09/2021;1;4;;18;
Personas mayores de 60 años;Población vulnerable;18/09/2021;2;;;;
Personas mayores de 60 años;Población vulnerable;20/09/2021;500;1504;2;12360;
Personas mayores de 60 años;Población vulnerable;21/09/2021;531;1580;4;14327;
Personas mayores de 60 años;Población vulnerable;22/09/2021;440;1110;3;14073;
Personas mayores de 60 años;Población vulnerable;23/09/2021;429;640;1;15817;
Personas mayores de 60 años;Población vulnerable;24/09/2021;412;458;4;14145;
Personas mayores de 60 años;Población vulnerable;25/09/2021;19;13;;486;
Personas mayores de 60 años;Población vulnerable;26/09/2021;5;1;;33;
Personas mayores de 60 años;Población vulnerable;27/09/2021;565;1152;3;13903;
Personas mayores de 60 años;Población vulnerable;28/09/2021;689;1289;2;14432;
Personas mayores de 60 años;Población vulnerable;29/09/2021;637;592;7;13870;
Personas mayores de 60 años;Población vulnerable;30/09/2021;580;398;3;11793;
Personas mayores de 60 años;Población vulnerable;01/10/2021;534;352;2;10643;
Personas mayores de 60 años;Población vulnerable;02/10/2021;40;17;;412;
Personas mayores de 60 años;Población vulnerable;03/10/2021;8;;;44;
Personas mayores de 60 años;Población vulnerable;04/10/2021;618;966;2;9671;
Personas mayores de 60 años;Población vulnerable;05/10/2021;535;916;;9100;
Personas mayores de 60 años;Población vulnerable;06/10/2021;505;367;2;8324;
Personas mayores de 60 años;Población vulnerable;07/10/2021;448;319;1;8070;
Personas mayores de 60 años;Población vulnerable;08/10/2021;387;267;2;7808;
Personas mayores de 60 años;Población vulnerable;09/10/2021;21;16;;230;
Personas mayores de 60 años;Población vulnerable;10/10/2021;3;1;;28;
Personas mayores de 60 años;Población vulnerable;11/10/2021;1;4;;66;
Personas mayores de 60 años;Población vulnerable;12/10/2021;523;915;1;9149;
Personas mayores de 60 años;Población vulnerable;13/10/2021;502;543;1;10529;
Personas mayores de 60 años;Población vulnerable;14/10/2021;368;400;;9381;
Personas mayores de 60 años;Población vulnerable;15/10/2021;364;228;2;9301;
Personas mayores de 60 años;Población vulnerable;16/10/2021;30;11;;425;
Personas mayores de 60 años;Población vulnerable;17/10/2021;1;2;;49;
Personas mayores de 60 años;Población vulnerable;18/10/2021;475;479;3;9071;
Personas mayores de 60 años;Población vulnerable;19/10/2021;509;565;;9801;
Personas mayores de 60 años;Población vulnerable;20/10/2021;399;538;1;9281;
Personas mayores de 60 años;Población vulnerable;21/10/2021;434;489;1;9910;
Personas mayores de 60 años;Población vulnerable;22/10/2021;431;399;1;13367;
Personas mayores de 60 años;Población vulnerable;23/10/2021;25;18;1;772;
Personas mayores de 60 años;Población vulnerable;24/10/2021;2;1;;80;
Personas mayores de 60 años;Población vulnerable;25/10/2021;619;610;4;20292;
Personas mayores de 60 años;Población vulnerable;26/10/2021;688;685;1;26044;
Personas mayores de 60 años;Población vulnerable;27/10/2021;724;720;1;25615;
Personas mayores de 60 años;Población vulnerable;28/10/2021;723;730;1;25340;
Personas mayores de 60 años;Población vulnerable;29/10/2021;623;593;;23152;
Personas mayores de 60 años;Población vulnerable;30/10/2021;57;39;;2542;
Personas mayores de 60 años;Población vulnerable;31/10/2021;10;3;;295;
Personas mayores de 60 años;Población vulnerable;01/11/2021;4;10;;200;
Personas mayores de 60 años;Población vulnerable;02/11/2021;953;937;3;38660;
Personas mayores de 60 años;Población vulnerable;03/11/2021;787;695;;22413;
Personas mayores de 60 años;Población vulnerable;04/11/2021;693;613;1;19645;
Personas mayores de 60 años;Población vulnerable;05/11/2021;558;496;1;16893;
Personas mayores de 60 años;Población vulnerable;06/11/2021;69;27;;2433;
Personas mayores de 60 años;Población vulnerable;07/11/2021;8;4;;243;
Personas mayores de 60 años;Población vulnerable;08/11/2021;793;370;;22285;
Personas mayores de 60 años;Población vulnerable;09/11/2021;686;552;;16557;
Personas mayores de 60 años;Población vulnerable;10/11/2021;635;534;;14115;
Personas mayores de 60 años;Población vulnerable;11/11/2021;560;507;1;12600;
Personas mayores de 60 años;Población vulnerable;12/11/2021;565;452;1;13286;
Personas mayores de 60 años;Población vulnerable;13/11/2021;73;50;;2446;
Personas mayores de 60 años;Población vulnerable;14/11/2021;7;1;;243;
Personas mayores de 60 años;Población vulnerable;15/11/2021;708;651;;15935;
Personas mayores de 60 años;Población vulnerable;16/11/2021;641;650;;13680;
Personas mayores de 60 años;Población vulnerable;17/11/2021;580;536;;11756;
Personas mayores de 60 años;Población vulnerable;18/11/2021;526;500;;10478;
Personas mayores de 60 años;Población vulnerable;19/11/2021;438;468;1;9268;
Personas mayores de 60 años;Población vulnerable;20/11/2021;59;39;;1354;
Personas mayores de 60 años;Población vulnerable;21/11/2021;5;6;;158;
Personas mayores de 60 años;Población vulnerable;22/11/2021;476;583;2;8131;
Personas mayores de 60 años;Población vulnerable;23/11/2021;438;672;;8094;
Personas mayores de 60 años;Población vulnerable;24/11/2021;409;689;;7235;
Personas mayores de 60 años;Población vulnerable;25/11/2021;378;654;;6739;
Personas mayores de 60 años;Población vulnerable;26/11/2021;344;574;;6482;
Personas mayores de 60 años;Población vulnerable;27/11/2021;71;68;;1305;
Personas mayores de 60 años;Población vulnerable;28/11/2021;7;6;;159;
Personas mayores de 60 años;Población vulnerable;29/11/2021;475;398;;8951;
Personas mayores de 60 años;Población vulnerable;30/11/2021;457;813;;9522;
Personas mayores de 60 años;Población vulnerable;01/12/2021;433;602;;8321;
Personas mayores de 60 años;Población vulnerable;02/12/2021;422;670;;7493;
Personas mayores de 60 años;Población vulnerable;03/12/2021;355;574;;7132;
Personas mayores de 60 años;Población vulnerable;04/12/2021;43;62;;1214;
Personas mayores de 60 años;Población vulnerable;05/12/2021;10;6;;127;
Personas mayores de 60 años;Población vulnerable;06/12/2021;475;789;1;7872;
Personas mayores de 60 años;Población vulnerable;07/12/2021;388;721;;7153;
Personas mayores de 60 años;Población vulnerable;08/12/2021;5;7;;92;
Personas mayores de 60 años;Población vulnerable;09/12/2021;354;763;;5981;
Personas mayores de 60 años;Población vulnerable;10/12/2021;250;552;;5366;
Personas mayores de 60 años;Población vulnerable;11/12/2021;53;59;;1015;
Personas mayores de 60 años;Población vulnerable;12/12/2021;9;8;;94;
Personas mayores de 60 años;Población vulnerable;13/12/2021;357;791;1;6748;
Personas mayores de 60 años;Población vulnerable;14/12/2021;352;679;2;6227;
Personas mayores de 60 años;Población vulnerable;15/12/2021;345;599;;5663;
Personas mayores de 60 años;Población vulnerable;16/12/2021;269;588;;5118;
Personas mayores de 60 años;Población vulnerable;17/12/2021;239;456;;4328;
Personas mayores de 60 años;Población vulnerable;18/12/2021;30;49;;706;
Personas mayores de 60 años;Población vulnerable;19/12/2021;5;3;;125;
Personas mayores de 60 años;Población vulnerable;20/12/2021;239;501;;4483;
Personas mayores de 60 años;Población vulnerable;21/12/2021;239;446;;4206;
Personas mayores de 60 años;Población vulnerable;22/12/2021;194;423;;3445;
Personas mayores de 60 años;Población vulnerable;23/12/2021;193;375;;2717;
Personas mayores de 60 años;Población vulnerable;24/12/2021;45;134;;710;
Personas mayores de 60 años;Población vulnerable;25/12/2021;;;;1;
Personas mayores de 60 años;Población vulnerable;26/12/2021;1;5;;27;
Personas mayores de 60 años;Población vulnerable;27/12/2021;275;588;;6306;
Personas mayores de 60 años;Población vulnerable;28/12/2021;276;542;;9247;
Personas mayores de 60 años;Población vulnerable;29/12/2021;275;473;;10090;
Personas mayores de 60 años;Población vulnerable;30/12/2021;277;482;;10139;
Personas mayores de 60 años;Población vulnerable;31/12/2021;62;133;;2672;
Personas mayores de 60 años;Población vulnerable;01/01/2022;;1;;;
Personas mayores de 60 años;Población vulnerable;02/01/2022;1;1;;20;
Personas mayores de 60 años;Población vulnerable;03/01/2022;334;510;;7724;
Personas mayores de 60 años;Población vulnerable;04/01/2022;375;506;;7690;
Personas mayores de 60 años;Población vulnerable;05/01/2022;325;330;;7007;
Personas mayores de 60 años;Población vulnerable;06/01/2022;356;415;;6126;3
Personas mayores de 60 años;Población vulnerable;07/01/2022;356;357;;6253;4
Personas mayores de 60 años;Población vulnerable;08/01/2022;36;30;;557;1
Personas mayores de 60 años;Población vulnerable;09/01/2022;4;7;;67;
Personas mayores de 60 años;Población vulnerable;10/01/2022;360;476;;6791;2953
Personas mayores de 60 años;Población vulnerable;11/01/2022;353;413;;5810;3325
Personas mayores de 60 años;Población vulnerable;12/01/2022;314;392;;5073;2791
Personas mayores de 60 años;Población vulnerable;13/01/2022;307;356;;4384;2867
Personas mayores de 60 años;Población vulnerable;14/01/2022;327;333;;3997;2329
Personas mayores de 60 años;Población vulnerable;15/01/2022;33;24;;390;127
Personas mayores de 60 años;Población vulnerable;16/01/2022;2;;;22;1
Personas mayores de 60 años;Población vulnerable;17/01/2022;355;354;1;4342;1820
Personas mayores de 60 años;Población vulnerable;18/01/2022;336;271;;3473;1719
Personas mayores de 60 años;Población vulnerable;19/01/2022;356;318;1;3894;1620
Personas mayores de 60 años;Población vulnerable;20/01/2022;336;267;;3466;2404
Personas mayores de 60 años;Población vulnerable;21/01/2022;270;174;1;2982;2095
Personas mayores de 60 años;Población vulnerable;22/01/2022;29;10;;298;172
Personas mayores de 60 años;Población vulnerable;23/01/2022;1;;;26;8
Personas mayores de 60 años;Población vulnerable;24/01/2022;328;347;;3319;1845
Personas mayores de 60 años;Población vulnerable;25/01/2022;275;302;;2997;1678
Personas mayores de 60 años;Población vulnerable;26/01/2022;261;294;;2628;1550
Personas mayores de 60 años;Población vulnerable;27/01/2022;246;268;;2432;1677
Personas mayores de 60 años;Población vulnerable;28/01/2022;216;194;;2256;1884
Personas mayores de 60 años;Población vulnerable;29/01/2022;29;7;;234;280
Personas mayores de 60 años;Población vulnerable;30/01/2022;3;1;;24;18
Personas mayores de 60 años;Población vulnerable;31/01/2022;289;342;;2983;1981
Personas mayores de 60 años;Población vulnerable;01/02/2022;241;302;;2521;2247
Personas mayores de 60 años;Población vulnerable;02/02/2022;222;332;;2268;2371
Personas mayores de 60 años;Población vulnerable;03/02/2022;206;287;;2178;2931
Personas mayores de 60 años;Población vulnerable;04/02/2022;199;326;;2113;3059
Personas mayores de 60 años;Población vulnerable;05/02/2022;26;21;;162;396
Personas mayores de 60 años;Población vulnerable;06/02/2022;2;6;;17;28
Personas mayores de 60 años;Población vulnerable;07/02/2022;233;322;;2767;46158
Personas mayores de 60 años;Población vulnerable;08/02/2022;255;349;1;2559;37857
Personas mayores de 60 años;Población vulnerable;09/02/2022;236;338;;2466;27679
Personas mayores de 60 años;Población vulnerable;10/02/2022;223;264;;2134;21212
Personas mayores de 60 años;Población vulnerable;11/02/2022;208;300;;1970;16107
Personas mayores de 60 años;Población vulnerable;12/02/2022;21;21;;148;1056
Personas mayores de 60 años;Población vulnerable;13/02/2022;2;2;;15;120
Personas mayores de 60 años;Población vulnerable;14/02/2022;208;290;;1938;96825
Personas mayores de 60 años;Población vulnerable;15/02/2022;187;297;;1837;80861
Personas mayores de 60 años;Población vulnerable;16/02/2022;193;328;;1887;66065
Personas mayores de 60 años;Población vulnerable;17/02/2022;187;294;;1733;54037
Personas mayores de 60 años;Población vulnerable;18/02/2022;166;286;;1637;39679
Personas mayores de 60 años;Población vulnerable;19/02/2022;13;24;;132;2159
Personas mayores de 60 años;Población vulnerable;20/02/2022;3;1;;6;100
Personas mayores de 60 años;Población vulnerable;21/02/2022;211;290;;1838;79497
Personas mayores de 60 años;Población vulnerable;22/02/2022;195;279;;1758;65834
