codigo_provincia,provincia_residencia,fecha,positividad
102,Chiloé,2022-07-24,0.13920359541572083
102,Chiloé,2022-07-25,0.14164726672122116
102,Chiloé,2022-07-26,0.15127527931495205
102,Chiloé,2022-07-27,0.1650824825367503
102,Chiloé,2022-07-28,0.16572106815843587
102,Chiloé,2022-07-29,0.1718719497191535
102,Chiloé,2022-07-30,0.17148187751043767
102,Chiloé,2022-07-31,0.1665190071332595
102,Chiloé,2022-08-01,0.17325453382274666
102,Chiloé,2022-08-02,0.17994162375101483
102,Chiloé,2022-08-03,0.17401555748012096
102,Chiloé,2022-08-04,0.17531367828880162
102,Chiloé,2022-08-05,0.18005987317584157
102,Chiloé,2022-08-06,0.1783656470983138
102,Chiloé,2022-08-07,0.18773608812625678
102,Chiloé,2022-08-08,0.18181013077872718
102,Chiloé,2022-08-09,0.17506452528704017
102,Chiloé,2022-08-10,0.17933321488696005
102,Chiloé,2022-08-11,0.18036540820247615
102,Chiloé,2022-08-12,0.17880186024808312
102,Chiloé,2022-08-13,0.17496328778205966
102,Chiloé,2022-08-14,0.17939745011095884
102,Chiloé,2022-08-15,0.19500903885982646
102,Chiloé,2022-08-16,0.1968098745121731
102,Chiloé,2022-08-17,0.19208970691586505
102,Chiloé,2022-08-18,0.18981938026584344
102,Chiloé,2022-08-19,0.19436187244519693
102,Chiloé,2022-08-20,0.19536675329503903
102,Chiloé,2022-08-21,0.18177236646121556
102,Chiloé,2022-08-22,0.16688927539128862
102,Chiloé,2022-08-23,0.16790549583295367
102,Chiloé,2022-08-24,0.16105565972940467
102,Chiloé,2022-08-25,0.159281623682964
102,Chiloé,2022-08-26,0.15134331665593231
102,Chiloé,2022-08-27,0.1468431656441534
102,Chiloé,2022-08-28,0.13621334900849036
102,Chiloé,2022-08-29,0.13047642142690258
102,Chiloé,2022-08-30,0.11512398176793448
102,Chiloé,2022-08-31,0.11457568400366125
102,Chiloé,2022-09-01,0.111125306358869
102,Chiloé,2022-09-02,0.10155761613238638
102,Chiloé,2022-09-03,0.09215250511437213
